id,realty_id,total_square_meters,rooms_count,floors_count,floor,price,price_item,district_id,is_commercial,agency_id,deleted_by,delete_reason,longitude,latitude,price_usd,price_eur,price_uah
realty-16187575,16187575,49,1,8,3,7000,143,15092,1,24288,cron,1,,,257,228,7 000
realty-16179586,16179586,40,1,10,8,7700,193,15092,1,24288,cron,1,,,283,251,7 700
realty-12290201,12290201,64,2,10,6,8000,125,15090,1,24288,cron,1,,,294,261,8 000
realty-16180553,16180553,45,2,3,2,8000,178,15087,1,24288,cron,1,,,294,261,8 000
realty-15889007,15889007,56,2,10,3,8500,152,15092,1,24288,cron,1,,,312,277,8 500
realty-16207681,16207681,77,4,9,7,8500,110,15092,1,24288,cron,1,,,312,277,8 500
realty-15598879,15598879,75,2,10,5,8500,113,15088,1,24288,cron,1,,,312,277,8 500
realty-12277644,12277644,67,3,9,5,8500,127,15092,1,24288,cron,1,,,312,277,8 500
realty-15908945,15908945,44,1,11,5,7000,159,15091,1,24288,cron,1,,,257,228,7 000
realty-12671834,12671834,35,1,5,2,7000,200,15091,1,24288,cron,1,,,257,228,7 000
realty-15593126,15593126,65,2,10,3,8000,123,15088,1,24288,cron,1,,,294,261,8 000
realty-12854769,12854769,33,1,5,4,7000,212,15089,1,24288,cron,1,,,257,228,7 000
realty-12542259,12542259,52,2,4,1,7500,144,15087,1,24288,cron,1,,,275,244,7 500
realty-12882185,12882185,36,1,9,7,6800,189,15092,1,24288,cron,1,,,250,222,6 800
realty-12890208,12890208,51,2,2,2,7500,,15088,1,24288,cron,1,,,275,244,7 500
realty-12821261,12821261,41,1,2,2,7000,171,15088,1,24288,cron,1,,,257,228,7 000
realty-12258964,12258964,34,1,4,4,7000,,15087,1,24288,cron,1,,,257,228,7 000
realty-12342507,12342507,39,1,3,2,7700,,15087,1,24288,cron,1,,,283,251,7 700
realty-12324192,12324192,64,2,3,1,7500,117,15089,1,24288,cron,1,,,275,244,7 500
realty-12277612,12277612,92,3,9,5,8500,92,15088,1,24288,cron,1,,,312,277,8 500
realty-12342784,12342784,39,1,3,2,7000,,15087,1,24288,cron,1,,,257,228,7 000
realty-12251751,12251751,38,1,5,4,6500,,15767,1,24288,cron,1,,,239,212,6 500
realty-12447569,12447569,49,2,9,5,8000,163,15092,1,24288,cron,1,24.03633942068307,49.86792420558262,294,261,8 000
realty-12166908,12166908,35,1,3,3,7500,214,15087,1,24288,cron,1,24.028807777769938,49.84477769606904,275,244,7 500
realty-12334942,12334942,18,1,3,2,7200,400,15089,1,24288,cron,1,,,264,235,7 200
realty-12230942,12230942,34,1,3,3,7000,206,15087,1,24288,cron,1,,,257,228,7 000
realty-12313313,12313313,45,1,17,5,7000,156,15092,1,24288,cron,1,,,257,228,7 000
realty-12159521,12159521,84,3,4,4,8500,101,15088,1,24288,cron,1,,,312,277,8 500
realty-12214499,12214499,65,3,4,4,8500,131,15091,1,24288,cron,1,,,312,277,8 500
realty-12239591,12239591,57,2,8,4,7000,123,15089,1,24288,cron,1,,,257,228,7 000
realty-12183665,12183665,25,1,3,2,7000,280,15091,1,24288,cron,1,,,257,228,7 000
realty-17208703,17208703,30,1,5,2,4800,160,15090,1,23844,,,24.055433398425,49.817638205895,176,156,4 800
realty-14415646,14415646,70,2,9,2,10500,150,15089,0,,cron,1,,,385,342,10 500
realty-17331495,17331495,22,1,9,7,4000,182,15087,0,,,,,,147,130,4 000
realty-17331484,17331484,38,1,4,2,4500,118,0,0,,,,,,165,147,4 500
realty-17330986,17330986,25,1,3,1,4000,160,15088,1,28200,,,,,147,130,4 000
realty-17329469,17329469,45,2,5,3,7000,156,15087,0,,,,,,257,228,7 000
realty-17328962,17328962,50,1,11,11,9000,180,15091,0,,,,23.987992,49.800789,330,293,9 000
realty-17328797,17328797,32,1,1,1,6000,188,17787,0,,,,24.0371629,49.8528094,220,196,6 000
realty-17328609,17328609,32,2,1,1,3500,109,15092,0,,,,24.029956655511,49.859546211139,128,114,3 500
realty-17328509,17328509,25,2,3,1,5000,200,15088,0,,,,24.005121712964,49.837470413474,184,163,5 000
realty-17165341,17165341,70,2,4,2,750,11,15087,1,29679,cron,1,24.028161360852,49.840455772913,750,666,20 436
realty-17328173,17328173,54,2,10,10,11500,213,15090,1,29679,,,,,422,375,11 500
realty-17272767,17272767,53,1,10,5,8000,151,0,0,,,,24.060456,49.871965,294,261,8 000
realty-17044807,17044807,44,1,3,1,9000,205,15091,0,,cron,,,,330,293,9 000
realty-17176264,17176264,52,1,4,4,500,10,15091,0,,cron,1,,,500,444,13 624
realty-12418565,12418565,52,2,5,1,7000,135,15092,1,24288,cron,,,,257,228,7 000
realty-17109167,17109167,70,2,4,4,400,6,15087,1,28200,,,,,400,355,10 899
realty-17325970,17325970,45,1,11,9,10000,222,15087,0,,,,24.021710799999997,49.8563699,367,326,10 000
realty-17323925,17323925,90,4,2,2,20000,222,15092,1,24021,,,,,734,652,20 000
realty-17325481,17325481,36,2,4,3,7000,194,0,1,23844,,,24.001853153967,49.834754,257,228,7 000
realty-17325323,17325323,65,2,10,2,400,6,0,1,24021,,,,,400,355,10 899
realty-17325169,17325169,54,2,3,3,8000,148,0,0,,,,,,294,261,8 000
realty-17325044,17325044,33,1,2,2,8500,258,15088,1,24021,,,,,312,277,8 500
realty-17325019,17325019,57,2,12,4,8000,140,15091,0,,,,,,294,261,8 000
realty-15770624,15770624,47,1,10,4,9000,191,15092,1,27930,admin,14,,,330,293,9 000
realty-15826523,15826523,51,2,3,3,14000,275,15087,1,27930,admin,14,,,514,456,14 000
realty-15789195,15789195,120,5,5,4,650,5,15091,1,27930,admin,14,,,650,577,17 711
realty-15826114,15826114,54,2,8,4,10000,185,15088,1,27930,admin,14,,,367,326,10 000
realty-15789189,15789189,110,4,5,2,700,6,15087,1,27930,admin,14,,,700,622,19 074
realty-15775081,15775081,58,2,9,2,7000,121,15091,1,27930,admin,14,,,257,228,7 000
realty-15775425,15775425,32,1,4,2,300,9,15087,1,27930,admin,14,,,300,266,8 174
realty-15788668,15788668,68,3,2,2,8000,118,15087,1,27930,admin,14,,,294,261,8 000
realty-15826296,15826296,53,2,10,4,10000,189,15092,1,27930,admin,14,,,367,326,10 000
realty-15826342,15826342,52,2,10,5,9000,173,15091,1,27930,admin,14,,,330,293,9 000
realty-15826431,15826431,47,2,3,2,8000,170,15087,1,27930,admin,14,,,294,261,8 000
realty-15853674,15853674,65,2,9,7,310,5,15088,1,27930,admin,14,,,310,275,8 447
realty-15826314,15826314,50,2,9,3,8500,170,15090,1,27930,admin,14,,,312,277,8 500
realty-15826509,15826509,57,2,3,2,500,9,15087,1,27930,admin,14,,,500,444,13 624
realty-15789156,15789156,107,3,9,4,12000,112,15088,1,27930,admin,14,,,440,391,12 000
realty-15802863,15802863,26,1,3,3,7400,285,15088,1,27930,admin,14,,,272,241,7 400
realty-15797277,15797277,33,1,4,1,8200,248,15091,1,27930,admin,14,,,301,267,8 200
realty-15801180,15801180,41,1,9,8,8000,195,15088,1,27930,admin,14,,,294,261,8 000
realty-15808852,15808852,54,2,9,3,7000,130,15089,1,27930,admin,14,,,257,228,7 000
realty-15797693,15797693,38,1,5,3,7000,184,15087,1,27930,admin,14,,,257,228,7 000
realty-15826497,15826497,54,2,4,2,10000,185,15087,1,27930,admin,14,,,367,326,10 000
realty-15808608,15808608,44,2,9,1,6000,136,15091,1,27930,admin,14,,,220,196,6 000
realty-15771610,15771610,36,1,13,11,6500,181,15090,1,27930,admin,14,,,239,212,6 500
realty-15801212,15801212,28,1,9,2,6000,214,15088,1,27930,admin,14,,,220,196,6 000
realty-15826006,15826006,52,2,6,2,10000,192,15088,1,27930,admin,14,,,367,326,10 000
realty-15770295,15770295,32,1,4,3,6500,203,15088,1,27930,admin,14,,,239,212,6 500
realty-15796619,15796619,36,1,4,2,7000,194,15087,1,27930,admin,14,,,257,228,7 000
realty-15802922,15802922,34,1,9,2,7500,221,15092,1,27930,admin,14,,,275,244,7 500
realty-15808778,15808778,54,2,9,6,7800,144,15088,1,27930,admin,14,,,286,254,7 800
realty-15822355,15822355,46,2,9,4,6500,141,15092,1,27930,admin,14,,,239,212,6 500
realty-15822431,15822431,58,2,3,3,500,9,15087,1,27930,admin,14,,,500,444,13 624
realty-15788249,15788249,52,2,11,3,7700,148,15089,1,27930,admin,14,,,283,251,7 700
realty-15788989,15788989,60,3,5,5,10000,167,15089,1,27930,admin,14,,,367,326,10 000
realty-15796552,15796552,31,1,3,2,9500,306,15087,1,27930,admin,14,,,349,310,9 500
realty-15797005,15797005,30,1,3,2,6700,223,15087,1,27930,admin,14,,,246,218,6 700
realty-15801231,15801231,29,1,3,2,10000,345,15087,1,27930,admin,14,,,367,326,10 000
realty-15788635,15788635,64,2,3,3,7200,113,15092,1,27930,admin,14,,,264,235,7 200
realty-15789176,15789176,75,4,5,5,10000,133,15090,1,27930,admin,14,,,367,326,10 000
realty-15797609,15797609,32,1,4,2,8000,250,15088,1,27930,admin,14,,,294,261,8 000
realty-15797502,15797502,45,1,4,2,8500,189,15092,1,27930,admin,14,,,312,277,8 500
realty-15773997,15773997,90,2,4,2,500,6,15087,1,27930,admin,14,,,500,444,13 624
realty-15801133,15801133,42,1,10,10,7500,179,15092,1,27930,admin,14,,,275,244,7 500
realty-15788322,15788322,70,2,6,3,500,7,15087,1,27930,admin,14,,,500,444,13 624
realty-15789166,15789166,85,4,9,9,11000,129,15092,1,27930,admin,14,,,404,359,11 000
realty-15788825,15788825,70,3,9,2,10000,143,15090,1,27930,admin,14,,,367,326,10 000
realty-15789147,15789147,70,3,9,4,6500,93,15090,1,27930,admin,14,,,239,212,6 500
realty-15796521,15796521,40,1,9,8,8000,200,15090,1,27930,admin,14,,,294,261,8 000
realty-15775039,15775039,43,2,5,3,7000,163,15090,1,27930,admin,14,,,257,228,7 000
realty-15752732,15752732,30,1,3,2,9000,300,15089,1,27930,admin,14,,,330,293,9 000
realty-15788706,15788706,60,3,1,1,8200,137,15092,1,27930,admin,14,,,301,267,8 200
realty-15770586,15770586,36,1,4,1,8000,222,15087,1,27930,admin,14,,,294,261,8 000
realty-15771336,15771336,45,1,4,2,300,7,15088,1,27930,admin,14,,,300,266,8 174
realty-15771343,15771343,38,1,5,2,7000,184,15088,1,27930,admin,14,,,257,228,7 000
realty-15771348,15771348,26,1,3,3,300,12,15088,1,27930,admin,14,,,300,266,8 174
realty-15773956,15773956,65,2,3,1,9500,146,15087,1,27930,admin,14,,,349,310,9 500
realty-15788289,15788289,45,2,5,5,6500,144,15087,1,27930,admin,14,,,239,212,6 500
realty-15773892,15773892,60,2,9,5,460,8,15091,1,27930,admin,14,,,460,409,12 534
realty-15771378,15771378,33,1,2,2,7500,227,15090,1,27930,admin,14,,,275,244,7 500
realty-15752492,15752492,35,1,3,2,13000,371,15087,1,27930,admin,14,,,477,424,13 000
realty-15771618,15771618,49,1,5,1,7500,153,15090,1,27930,admin,14,,,275,244,7 500
realty-15775536,15775536,45,2,4,3,7500,167,15088,1,27930,admin,14,,,275,244,7 500
realty-15762118,15762118,40,1,6,3,9000,225,15091,1,27930,admin,14,,,330,293,9 000
realty-15775153,15775153,67,2,4,4,450,7,15087,1,27930,admin,14,,,450,400,12 262
realty-15754606,15754606,21,1,4,1,10000,476,15087,1,27930,admin,14,,,367,326,10 000
realty-15737194,15737194,70,2,11,5,550,8,15091,1,27930,admin,14,,,550,489,14 986
realty-15770247,15770247,45,1,10,5,6500,144,15090,1,27930,admin,14,,,239,212,6 500
realty-15662216,15662216,45,1,10,8,300,7,15091,1,27930,admin,14,,,300,266,8 174
realty-15688088,15688088,46,2,4,3,8500,185,15087,1,27930,admin,14,,,312,277,8 500
realty-15737104,15737104,60,2,4,2,550,9,15087,1,27930,admin,14,,,550,489,14 986
realty-15771031,15771031,50,1,9,5,9000,180,15092,1,27930,admin,14,,,330,293,9 000
realty-15660988,15660988,25,1,5,1,6000,240,15092,1,27930,admin,14,,,220,196,6 000
realty-15660897,15660897,43,1,4,2,500,12,15092,1,27930,admin,14,,,500,444,13 624
realty-15827085,15827085,33,2,3,3,7500,227,15087,1,27930,admin,14,,,275,244,7 500
realty-15830300,15830300,45,2,4,2,7500,167,15087,1,27930,admin,14,,,275,244,7 500
realty-15822265,15822265,49,2,9,2,10000,204,15088,1,27930,admin,14,,,367,326,10 000
realty-15830326,15830326,44,2,3,2,7300,166,15087,1,27930,admin,14,,,268,238,7 300
realty-15797516,15797516,32,1,9,9,7000,219,15092,1,27930,admin,14,,,257,228,7 000
realty-15801292,15801292,27,1,4,1,6500,241,15089,1,27930,admin,14,,,239,212,6 500
realty-15797616,15797616,40,1,9,6,8500,213,15088,1,27930,admin,14,,,312,277,8 500
realty-15825889,15825889,48,2,3,2,300,6,15091,1,27930,admin,14,,,300,266,8 174
realty-15853732,15853732,68,2,9,6,450,7,15088,1,27930,admin,14,,,450,400,12 262
realty-15849263,15849263,80,2,6,4,700,9,15091,1,27930,admin,14,,,700,622,19 074
realty-15902408,15902408,60,2,9,3,8400,140,15092,1,27930,admin,14,,,308,274,8 400
realty-15853767,15853767,34,1,4,2,8000,235,15091,1,27930,admin,14,,,294,261,8 000
realty-15902570,15902570,61,2,8,3,8000,131,15092,1,27930,admin,14,,,294,261,8 000
realty-15902438,15902438,50,2,3,3,8000,160,15087,1,27930,admin,14,,,294,261,8 000
realty-17324483,17324483,72,2,10,6,10000,139,15092,1,25601,,,,,367,326,10 000
realty-17046510,17046510,50,2,10,7,9000,180,15092,1,30031,cron,,,,330,293,9 000
realty-17324126,17324126,65,2,5,2,6000,92,15087,0,,,,,,220,196,6 000
realty-17323930,17323930,56,2,10,3,11000,196,15091,0,,,,24.009708830688,49.82577117051,404,359,11 000
realty-17323807,17323807,40,1,4,3,8000,200,15087,1,24021,,,,,294,261,8 000
realty-17323730,17323730,50,1,5,2,5500,110,15089,0,,,,,,202,179,5 500
realty-17168951,17168951,52,1,9,4,8700,167,15087,0,,,,,,319,284,8 700
realty-17168974,17168974,50,1,8,3,9800,196,15091,0,,,,24.009623,49.825674,360,319,9 800
realty-17322269,17322269,45,1,15,3,5500,122,15092,0,,,,,,202,179,5 500
realty-16887253,16887253,40,2,6,4,9000,225,15091,1,27978,cron,1,,,330,293,9 000
realty-17321232,17321232,25,1,3,2,6000,240,15087,1,27978,,,,,220,196,6 000
realty-17321039,17321039,45,2,5,5,8000,178,15091,1,23844,,,24.003687117999,49.80968034867,294,261,8 000
realty-17321035,17321035,45,2,1,1,8000,178,15092,0,,,,,,294,261,8 000
realty-16956237,16956237,40,2,4,4,300,8,15087,1,26457,,,,,300,266,8 174
realty-17207669,17207669,35,1,2,1,7000,200,15088,1,23844,,,,,257,228,7 000
realty-16187815,16187815,60,2,3,2,10000,167,15087,1,24288,cron,1,,,367,326,10 000
realty-16206442,16206442,30,1,3,2,7000,233,15091,1,24288,cron,1,,,257,228,7 000
realty-16197608,16197608,64,3,3,1,11000,172,15089,1,24288,cron,1,,,404,359,11 000
realty-16206406,16206406,45,1,3,3,7000,156,15087,1,24288,cron,1,,,257,228,7 000
realty-16187818,16187818,73,2,2,1,9000,123,15091,1,24288,cron,1,,,330,293,9 000
realty-15598932,15598932,47,1,10,6,7500,160,15091,1,24288,cron,1,,,275,244,7 500
realty-16187804,16187804,75,2,3,2,8500,113,15091,1,24288,cron,1,,,312,277,8 500
realty-16187671,16187671,52,2,3,2,320,6,15089,1,24288,cron,1,,,320,284,8 719
realty-12787161,12787161,46,2,4,1,7000,152,15088,1,24288,cron,1,,,257,228,7 000
realty-14370033,14370033,67,2,9,5,7500,112,15088,1,24288,cron,1,,,275,244,7 500
realty-15598836,15598836,65,2,10,4,8000,123,15088,1,24288,cron,1,,,294,261,8 000
realty-16035993,16035993,70,3,9,5,8000,114,15090,1,24288,cron,1,,,294,261,8 000
realty-12671802,12671802,36,1,9,6,7000,194,15091,1,24288,cron,1,,,257,228,7 000
realty-12876640,12876640,22,1,9,6,7000,318,15088,1,24288,cron,1,,,257,228,7 000
realty-15594193,15594193,50,1,10,4,7000,140,15092,1,24288,cron,1,,,257,228,7 000
realty-16187645,16187645,60,2,3,1,9000,150,15089,1,24288,cron,1,,,330,293,9 000
realty-16187639,16187639,45,2,2,1,8500,189,15091,1,24288,cron,1,,,312,277,8 500
realty-16187561,16187561,45,2,9,5,8500,189,15091,1,24288,cron,1,,,312,277,8 500
realty-12189705,12189705,42,1,4,3,7500,179,15088,1,24288,cron,1,,,275,244,7 500
realty-12741995,12741995,45,2,4,4,7600,169,15091,1,24288,cron,1,,,279,248,7 600
realty-12472141,12472141,32,1,5,1,6500,203,15091,1,24288,cron,1,,,239,212,6 500
realty-16187558,16187558,40,1,2,2,7000,175,15092,1,24288,cron,1,,,257,228,7 000
realty-12636117,12636117,47,2,4,3,7000,,15089,1,24288,cron,1,,,257,228,7 000
realty-12930603,12930603,65,3,9,3,9000,138,15090,1,24288,cron,1,,,330,293,9 000
realty-16187564,16187564,45,2,9,5,8000,178,15092,1,24288,cron,1,,,294,261,8 000
realty-14013124,14013124,65,2,9,4,7700,,15087,1,24288,cron,1,,,283,251,7 700
realty-12736575,12736575,43,2,2,2,7700,,15092,1,24288,cron,1,,,283,251,7 700
realty-12447506,12447506,79,3,5,4,9000,114,0,1,24288,cron,1,,,330,293,9 000
realty-12259115,12259115,43,2,3,3,7500,,15092,1,24288,cron,1,,,275,244,7 500
realty-17089834,17089834,78,2,6,5,600,8,15091,1,28200,,,,,600,533,16 349
realty-12967033,12967033,52,1,2,2,7000,135,15088,1,24288,cron,1,23.955036301022837,49.82535433096042,257,228,7 000
realty-12304238,12304238,64,3,3,3,8000,125,15092,1,24288,cron,1,,,294,261,8 000
realty-12713772,12713772,72,3,15,5,8000,111,15092,1,24288,cron,1,,,294,261,8 000
realty-12145332,12145332,36,1,4,3,7000,,0,1,24288,cron,1,,,257,228,7 000
realty-12159388,12159388,45,2,2,1,6500,144,15092,1,24288,cron,1,,,239,212,6 500
realty-12259087,12259087,56,2,3,2,8500,152,15087,1,24288,cron,1,,,312,277,8 500
realty-12258893,12258893,42,1,3,3,7000,167,15087,1,24288,cron,1,,,257,228,7 000
realty-12129499,12129499,88,3,3,2,10600,120,15091,1,24288,cron,1,24.018272060758207,49.83429324553849,389,346,10 600
realty-12303971,12303971,35,1,3,3,7500,214,0,1,24288,cron,1,24.00009741247429,49.83268325292671,275,244,7 500
realty-12115941,12115941,72,3,4,2,9500,132,15091,1,24288,cron,1,,,349,310,9 500
realty-12105089,12105089,37,1,5,4,7000,189,15091,1,24288,cron,1,,,257,228,7 000
realty-12271448,12271448,72,3,3,3,12000,167,15091,1,24288,cron,1,,,440,391,12 000
realty-12104091,12104091,37,1,3,2,7300,197,15089,1,24288,cron,1,,,268,238,7 300
realty-17154098,17154098,40,1,9,8,4700,118,15092,1,25601,cron,1,,,172,153,4 700
realty-17320336,17320336,54,2,9,5,8000,148,15090,1,23844,,,24.065578106885,49.783498002659,294,261,8 000
realty-17319670,17319670,52,1,10,8,7500,144,15092,1,24021,,,,,275,244,7 500
realty-17319651,17319651,40,1,2,2,6000,150,15089,0,,,,,,220,196,6 000
realty-17319332,17319332,60,2,4,2,10000,167,15087,1,29930,,,,,367,326,10 000
realty-17318638,17318638,93,3,5,4,800,9,15087,1,29930,,,,,800,711,21 798
realty-17318276,17318276,47,1,5,3,5000,106,15091,0,,,,,,184,163,5 000
realty-17318195,17318195,82,3,10,9,460,6,0,1,24021,,,,,460,409,12 534
realty-17021345,17021345,44,1,10,3,8000,182,15091,1,21563,cron,1,,,294,261,8 000
realty-17126587,17126587,42,2,5,5,3500,83,15091,1,21563,cron,,23.997936461871,49.810635799503,128,114,3 500
realty-17318051,17318051,48,1,12,3,400,8,15092,1,24021,,,,,400,355,10 899
realty-17317913,17317913,75,3,3,1,10000,133,15088,1,24021,,,,,367,326,10 000
realty-17317026,17317026,45,2,3,1,9700,216,15087,1,23348,,,,,356,316,9 700
realty-17316950,17316950,71,3,9,9,9000,127,15090,1,24021,,,,,330,293,9 000
realty-17087574,17087574,52,3,5,1,5000,96,15090,1,24021,cron,1,,,184,163,5 000
realty-17094913,17094913,72,2,10,7,450,6,15091,1,24021,cron,,,,450,400,12 262
realty-17147089,17147089,38,1,5,1,7500,197,15088,1,24021,cron,1,,,275,244,7 500
realty-17316171,17316171,48,2,5,1,5000,104,15088,0,,,,,,184,163,5 000
realty-17209117,17209117,52,2,9,6,5350,103,15089,0,,,,24.0715443,49.8168598,196,174,5 350
realty-16739890,16739890,25,1,3,1,6000,240,15087,0,,cron,1,,,220,196,6 000
realty-14675796,14675796,36,1,5,2,5500,153,15091,0,,cron,1,,,202,179,5 500
realty-14331415,14331415,24,1,4,2,5000,208,15087,0,,cron,1,,,184,163,5 000
realty-16922470,16922470,40,1,3,2,6000,150,15087,0,,cron,,24.028550571164,49.846741736646,220,196,6 000
realty-16284484,16284484,49,1,9,4,7000,143,15092,0,,cron,1,,,257,228,7 000
realty-17314636,17314636,49,2,2,2,10000,204,17781,0,,,,24.0043314,49.808902,367,326,10 000
realty-17314572,17314572,30,1,9,6,6000,200,15091,0,,,,,,220,196,6 000
realty-17314389,17314389,35,1,4,3,6000,171,15092,0,,,,,,220,196,6 000
realty-17314382,17314382,80,2,12,10,600,8,15092,0,,,,24.0165145,49.8598421,600,533,16 349
realty-17313320,17313320,52,1,10,8,7500,144,15092,0,,,,24.0466175,49.8747596,275,244,7 500
realty-17160197,17160197,50,2,3,1,500,10,15089,0,,cron,1,,,500,444,13 624
realty-17275952,17275952,33,1,16,11,325,10,15091,0,,,,23.990094,49.826366,325,289,8 856
realty-16923810,16923810,44,1,12,9,400,9,15092,0,,cron,,,,400,355,10 899
realty-17312900,17312900,53,2,10,10,7500,142,15091,0,,,,,,275,244,7 500
realty-17312635,17312635,39,1,9,7,5000,128,15091,0,,,,,,184,163,5 000
realty-17312624,17312624,44,2,5,4,6600,150,0,0,,,,,,242,215,6 600
realty-17312615,17312615,39,1,9,9,6800,174,15091,0,,,,,,250,222,6 800
realty-16856714,16856714,80,2,16,10,8800,110,15767,1,24288,cron,1,,,323,287,8 800
realty-16856727,16856727,40,2,10,5,7700,193,15767,1,24288,cron,1,,,283,251,7 700
realty-16855797,16855797,35,1,3,1,8000,229,15089,1,24288,cron,1,,,294,261,8 000
realty-16856549,16856549,60,1,9,9,10000,167,15090,1,24288,cron,1,,,367,326,10 000
realty-16207659,16207659,64,3,9,2,9500,148,15092,1,24288,cron,1,,,349,310,9 500
realty-16856439,16856439,44,2,3,2,8000,182,15092,1,24288,cron,1,,,294,261,8 000
realty-16856669,16856669,80,2,12,11,8500,106,15091,1,24288,cron,1,,,312,277,8 500
realty-16855828,16855828,45,1,10,6,8000,178,15092,1,24288,cron,1,,,294,261,8 000
realty-16855846,16855846,40,1,3,2,7500,188,15091,1,24288,cron,1,,,275,244,7 500
realty-16856419,16856419,55,2,5,5,8000,145,15092,1,24288,cron,1,,,294,261,8 000
realty-15755027,15755027,41,1,1,1,6900,168,15088,1,24288,cron,1,,,253,225,6 900
realty-12536297,12536297,33,1,3,3,7000,212,15087,1,24288,cron,1,,,257,228,7 000
realty-16856199,16856199,53,1,10,3,7300,138,15091,1,24288,cron,1,,,268,238,7 300
realty-16571704,16571704,43,1,3,3,6000,140,15091,1,24288,cron,1,,,220,196,6 000
realty-13797114,13797114,80,3,2,2,9000,113,15089,1,24288,cron,1,,,330,293,9 000
realty-12671938,12671938,67,3,5,3,8500,127,15088,1,24288,cron,1,,,312,277,8 500
realty-15603381,15603381,80,3,9,4,8500,106,15090,1,24288,cron,1,,,312,277,8 500
realty-16856390,16856390,50,2,9,3,9000,180,15090,1,24288,cron,1,,,330,293,9 000
realty-15751088,15751088,63,2,5,5,8200,130,15090,1,24288,cron,1,,,301,267,8 200
realty-16206423,16206423,40,1,3,3,8000,200,15087,1,24288,cron,1,,,294,261,8 000
realty-16571687,16571687,47,2,4,2,7000,149,15091,1,24288,cron,1,,,257,228,7 000
